uri,primary_name_display,replaced
http://dx.doi.org/10.13039/501100005193,"Center for Makroøkologi, Evolution og Klima",
http://dx.doi.org/10.13039/501100007277,"Center for Massive Data Algorithmics",
http://dx.doi.org/10.13039/501100016264,"Center for Medical Research and Education, Osaka University",
http://dx.doi.org/10.13039/100016393,"Center for Medicinal Cannabis Research, University of California, San Diego",
http://dx.doi.org/10.13039/100007139,"Center for Medicine, Health and Society, Vanderbilt University",
http://dx.doi.org/10.13039/501100020873,"Center for Membranes and Advanced Water Technology, Khalifa University",
http://dx.doi.org/10.13039/100005268,"Center for Mental Health Services",
http://dx.doi.org/10.13039/501100007678,"Center for Modelling and Simulation in the Biosciences",
http://dx.doi.org/10.13039/501100016007,"Center for Molecular Biosciences, University of Innsbruck",
http://dx.doi.org/10.13039/501100009983,"Center for Molecular Medicine Cologne, University of Cologne",
http://dx.doi.org/10.13039/501100011621,"Center for Muskelforskning",
http://dx.doi.org/10.13039/501100007153,"Center for NanoScience, Ludwig-Maximilians-Universität München",
http://dx.doi.org/10.13039/100007761,"Center for Nanoscale Science and Technology",
http://dx.doi.org/10.13039/100007505,"Center for Nanoscience and Nanobiotechnology, Boston University",
http://dx.doi.org/10.13039/501100006099,"Center for Nanoscience and Nanotechnology, Tel Aviv University",
http://dx.doi.org/10.13039/501100018938,"Center for Nanostructured Graphene",
http://dx.doi.org/10.13039/100016231,"Center for Networked Systems, University of California, San Diego",
http://dx.doi.org/10.13039/100012865,"Center for NeuroScience, University of Colorado",
http://dx.doi.org/10.13039/100007708,"Center for Neurobehavioral Development",
http://dx.doi.org/10.13039/100008245,"Center for Neuroscience Research",
http://dx.doi.org/10.13039/100013130,"Center for Neuroscience and Regenerative Medicine",
http://dx.doi.org/10.13039/501100020296,"Center for New Scientists, Weizmann Institute of Science",
http://dx.doi.org/10.13039/100006446,"Center for Nuclear Energy Facilities and Structures, North Carolina State University",
http://dx.doi.org/10.13039/501100019943,"Center for Ocean Mega-Science, Chinese Academy of Sciences",
http://dx.doi.org/10.13039/100018612,"Center for Operational Oceanographic Products and Services",
http://dx.doi.org/10.13039/100006441,"Center for Outcomes Research and Evaluation, Yale School of Medicine",
http://dx.doi.org/10.13039/100016347,"Center for Particle Astrophysics",
http://dx.doi.org/10.13039/100018630,"Center for Peacemaking, Marquette University",
http://dx.doi.org/10.13039/100017502,"Center for Pharmaceutical Research and Innovation, University of Kentucky",
http://dx.doi.org/10.13039/100018631,"Center for Philosophy of Science, University of Pittsburgh",
http://dx.doi.org/10.13039/100005581,"Center for Plant Conservation",
http://dx.doi.org/10.13039/100015764,"Center for Preparedness and Response",
http://dx.doi.org/10.13039/100008678,"Center for Produce Safety",
http://dx.doi.org/10.13039/100013355,"Center for Protein Therapeutics, University at Buffalo",
http://dx.doi.org/10.13039/100014958,"Center for Prototype Climate Modeling, New York University Abu Dhabi",
http://dx.doi.org/10.13039/100006447,"Center for Remote Sensing of Ice Sheets",
http://dx.doi.org/10.13039/100016300,"Center for Research Computing, University of Pittsburgh",
http://dx.doi.org/10.13039/501100020054,"Center for Research Excellence and Incubation Management, Universiti Sultan Zainal Abidin",
http://dx.doi.org/10.13039/501100018711,"Center for Research and Development in Mathematics and Applications",
http://dx.doi.org/10.13039/501100012443,"Center for Research in Applied Cryptography and Cyber Security, Bar-Ilan University",
http://dx.doi.org/10.13039/100015263,"Center for Research in Open Source Software, University of California, Santa Cruz",
http://dx.doi.org/10.13039/100015977,"Center for Research in Security Prices",
http://dx.doi.org/10.13039/100005582,"Center for Retirement Research, Boston College",
http://dx.doi.org/10.13039/100014724,"Center for Risk-Based Community Resilience Planning",
http://dx.doi.org/10.13039/501100014146,"Center for Robotics and Industrial Automation, Universiti Teknikal Malaysia Melaka",
http://dx.doi.org/10.13039/100005440,"Center for Scientific Review",
http://dx.doi.org/10.13039/100006435,"Center for Selective C-H Functionalization, National Science Foundation",
http://dx.doi.org/10.13039/501100013457,"Center for Sepsis Control and Care",
http://dx.doi.org/10.13039/100005333,"Center for Social Inclusion",
http://dx.doi.org/10.13039/100015259,"Center for Space and Habitability, Universität Bern",
http://dx.doi.org/10.13039/100014495,"Center for Spatial and Textual Analysis, Stanford University",
http://dx.doi.org/10.13039/501100015695,"Center for Spintronics Research Network, Tohoku University",
http://dx.doi.org/10.13039/100007908,"Center for Spirituality, Theology and Health, Duke University",
http://dx.doi.org/10.13039/100008686,"Center for Sponsored Coastal Ocean Research",
http://dx.doi.org/10.13039/100014009,"Center for State, Tribal, Local and Territorial Support",
http://dx.doi.org/10.13039/100014725,"Center for Statistics and Applications in Forensic Evidence",
http://dx.doi.org/10.13039/100010454,"Center for Strategic Research",
http://dx.doi.org/10.13039/100008637,"Center for Strategic Scientific Initiatives, National Cancer Institute",
http://dx.doi.org/10.13039/501100016985,"Center for Stroke Research Berlin",
http://dx.doi.org/10.13039/100008525,"Center for Structural and Functional Neuroscience, University of Montana",
http://dx.doi.org/10.13039/100010500,"Center for Studies in Demography and Ecology, University of Washington",
http://dx.doi.org/10.13039/100005583,"Center for Study of Law and Culture, Columbia University",
http://dx.doi.org/10.13039/100005269,"Center for Substance Abuse Prevention",
http://dx.doi.org/10.13039/100005267,"Center for Substance Abuse Treatment",
http://dx.doi.org/10.13039/100013154,"Center for Surveillance, Epidemiology, and Laboratory Services",
http://dx.doi.org/10.13039/100018045,"Center for Sustainable Energy",
http://dx.doi.org/10.13039/100017549,"Center for Sustainable Energy, University of Notre Dame",
http://dx.doi.org/10.13039/100016795,"Center for Sustainable Nanotechnology",
http://dx.doi.org/10.13039/100018723,"Center for Sustainable Polymers, University of Minnesota",
http://dx.doi.org/10.13039/100007750,"Center for Teaching and Learning, Boise State University",
http://dx.doi.org/10.13039/100014410,"Center for Teaching and Learning, University of New Mexico",
http://dx.doi.org/10.13039/100010212,"Center for Technology and National Security Policy",
http://dx.doi.org/10.13039/100017870,"Center for Telehealth, Medical University of South Carolina",
http://dx.doi.org/10.13039/100009159,"Center for Theoretical Biological Physics",
http://dx.doi.org/10.13039/100005594,"Center for Theoretical Biological Physics, University of California, San Diego",
http://dx.doi.org/10.13039/100005596,"Center for Tobacco Control Research and Education, University of California, San Francisco",
http://dx.doi.org/10.13039/100010628,"Center for Tobacco Products",
http://dx.doi.org/10.13039/501100006020,"Center for Translational Molecular Medicine",
http://dx.doi.org/10.13039/100018632,"Center for Transnational Justice, Marquette University",
http://dx.doi.org/10.13039/100018363,"Center for Transportation and the Environment",
http://dx.doi.org/10.13039/100014493,"Center for Turbulence Research, Stanford University",
http://dx.doi.org/10.13039/100011077,"Center for U.S.-Mexican Studies, University of California, San Diego",
http://dx.doi.org/10.13039/100013147,"Center for Undergraduate Research and Scholarship, Bowling Green State University",
http://dx.doi.org/10.13039/100014411,"Center for Unmanned Aircraft Systems",
http://dx.doi.org/10.13039/100008929,"Center for Urban Science and Progress",
http://dx.doi.org/10.13039/100018025,"Center for Urban and Industrial Pest Management, Purdue University",
http://dx.doi.org/10.13039/100011356,"Center for Urban and Regional Affairs, University of Minnesota",
http://dx.doi.org/10.13039/100011867,"Center for Videoendoscopic Surgery, University of Washington",
http://dx.doi.org/10.13039/100006448,"Center for Virus Research, University of California, Irvine",
http://dx.doi.org/10.13039/100008243,"Center for Visual Science",
http://dx.doi.org/10.13039/100011231,"Center for Wireless Communications, University of California, San Diego",
http://dx.doi.org/10.13039/100012876,"Center for Women’s Health Research, University of Colorado",
http://dx.doi.org/10.13039/100008632,"Center for a Livable Future, Johns Hopkins Bloomberg School of Public Health",
http://dx.doi.org/10.13039/100008044,"Center for iInfrastructure, Sustainable Transportation and Urban Planning",
http://dx.doi.org/10.13039/100007871,"Center for infrastructure, Sustainable Transportation and Urban Planning",
http://dx.doi.org/10.13039/100005584,"Center for the Advancement of Contemplative Education, Naropa University",
http://dx.doi.org/10.13039/100011048,"Center for the Advancement of Science in Space",
http://dx.doi.org/10.13039/100005586,"Center for the Art of East Asia, University of Chicago",
http://dx.doi.org/10.13039/100008934,"Center for the Built Environment",
http://dx.doi.org/10.13039/100008263,"Center for the Environment, Harvard University",
http://dx.doi.org/10.13039/100008936,"Center for the Environmental Implications of NanoTechnology",
http://dx.doi.org/10.13039/100005996,"Center for the History of Print Culture in Modern America, University of Wisconsin",
http://dx.doi.org/10.13039/100009627,"Center for the History of Print and Digital Culture, University of Wisconsin",
http://dx.doi.org/10.13039/100009405,"Center for the Humanities at Tufts",
http://dx.doi.org/10.13039/100005587,"Center for the Humanities, Oregon State University",
http://dx.doi.org/10.13039/100005588,"Center for the Humanities, Wesleyan University",
http://dx.doi.org/10.13039/100010213,"Center for the Study of Chinese Military Affairs",
http://dx.doi.org/10.13039/100005589,"Center for the Study of Democratic Politics, Princeton University",
http://dx.doi.org/10.13039/100008463,"Center for the Study of Law and Culture, Columbia University",
http://dx.doi.org/10.13039/100005590,"Center for the Study of Philanthropy, City University of New York",
http://dx.doi.org/10.13039/100005591,"Center for the Study of Religion, Princeton University",
http://dx.doi.org/10.13039/100010214,"Center for the Study of Weapons of Mass Destruction",
http://dx.doi.org/10.13039/100007799,"Center for the Study of Women, University of California, Los Angeles",
http://dx.doi.org/10.13039/100005592,"Center for the Study of the American South, University of North Carolina, Chapel Hill",
http://dx.doi.org/10.13039/100005593,"Center for the United States and the Cold War, New York University",
http://dx.doi.org/10.13039/501100019002,"Center of Atomic Initiative for New Materials, National Taiwan University",
http://dx.doi.org/10.13039/501100019545,"Center of Cooperative Innovation for Beijing Metropolitan Transportation",
http://dx.doi.org/10.13039/501100006551,"Center of Educational Studies, Ruhr-Universität Bochum",
http://dx.doi.org/10.13039/501100019672,"Center of Excellence for Advanced Materials Research, King Abdulaziz University",
http://dx.doi.org/10.13039/501100014150,"Center of Excellence for Biodiversity Management",
http://dx.doi.org/10.13039/501100005787,"Center of Excellence for Environmental Medicine, Kaohsiung Medical University",
http://dx.doi.org/10.13039/501100014795,"Center of Excellence for Innovation in Chemistry",
http://dx.doi.org/10.13039/100008930,"Center of Excellence for Learning in Education, Science and Technology",
http://dx.doi.org/10.13039/100015568,"Center of Excellence for Stress and Mental Health",
http://dx.doi.org/10.13039/501100020825,"Center of Excellence for the Oceans, National Taiwan Ocean University",
http://dx.doi.org/10.13039/501100015069,"Center of Excellence in Agricultural and Natural Resources Biotechnology",
http://dx.doi.org/10.13039/100016891,"Center of Excellence in Applied Computational Science and Engineering",
http://dx.doi.org/10.13039/100008935,"Center of Excellence in Regulatory Science and Innovation",
http://dx.doi.org/10.13039/501100014796,"Center of Excellence in Theoretical and Computational Science, King Mongkut's University of Technology Thonburi",
http://dx.doi.org/10.13039/501100015625,"Center of Excellence on Petrochemical and Materials Technology",
http://dx.doi.org/10.13039/100018026,"Center of Excellence in Environmental Toxicology, University of Pennsylvania",
http://dx.doi.org/10.13039/501100009033,"Center of Innovation Program",
http://dx.doi.org/10.13039/501100014953,"Center of Integrated Protein Science Munich, Ludwig-Maximilians-Universität München",
http://dx.doi.org/10.13039/100010951,"Center of Mathematical Sciences and Applications, Harvard University",
http://dx.doi.org/10.13039/501100015663,"Center of Metrology Theory and Application Research, National Taiwan University",
http://dx.doi.org/10.13039/100015705,"Center of Regenerative Medicine, Washington University in St. Louis",
http://dx.doi.org/10.13039/501100011014,"Center of Research for Environment, Energy and Water",
http://dx.doi.org/10.13039/501100004783,"Center of Translational Genomics, University of Tartu",
http://dx.doi.org/10.13039/100011114,"Center on Global Transformation, University of California, San Diego",
